,Selling Price,MRP,Discount,Rating,Discount_Amount,Discount_Computed_%,Gender,Color,Fit,Product_Type,Print_Type,Category
779,599,1499.0,60.0,4.6,900.0,60.0,Women,Blue,Oversized,T-Shirt,Graphic,Topwear
780,599,1349.0,55.0,4.6,750.0,55.6,Women,Green,Oversized,T-Shirt,Graphic,Topwear
781,749,1299.0,42.0,4.6,550.0,42.3,Women,Green,Oversized,T-Shirt,Graphic,Topwear
782,599,1499.0,60.0,4.6,900.0,60.0,Women,Red,Oversized,T-Shirt,Graphic,Topwear
783,649,1099.0,40.0,4.6,450.0,40.9,Women,Red,Oversized,T-Shirt,Graphic,Topwear
784,599,1499.0,60.0,4.6,900.0,60.0,Women,Black,Oversized,T-Shirt,Graphic,Topwear
785,799,1699.0,52.0,4.6,900.0,53.0,Women,Pink,Oversized,T-Shirt,Graphic,Topwear
786,399,999.0,60.0,4.5,600.0,60.1,Women,Black,Unknown,T-Shirt,Graphic,Topwear
787,499,1099.0,54.0,4.5,600.0,54.6,Women,Black,Slim Fit,T-Shirt,Typography,Topwear
788,499,1099.0,54.0,4.5,600.0,54.6,Women,Black,Unknown,T-Shirt,Graphic,Topwear
789,399,799.0,50.0,4.5,400.0,50.1,Women,Pink,Unknown,T-Shirt,Solid,Topwear
790,499,999.0,50.0,4.5,500.0,50.1,Women,Pink,Unknown,T-Shirt,Graphic,Topwear
791,399,1099.0,63.0,4.5,700.0,63.7,Women,White,Slim Fit,T-Shirt,Graphic,Topwear
792,399,999.0,60.0,4.5,600.0,60.1,Women,Black,Slim Fit,T-Shirt,Solid,Topwear
793,499,1099.0,54.0,4.5,600.0,54.6,Women,Red,Slim Fit,T-Shirt,Graphic,Topwear
794,499,999.0,50.0,4.5,500.0,50.1,Women,Green,Unknown,T-Shirt,Graphic,Topwear
795,499,1099.0,54.0,4.5,600.0,54.6,Women,Purple,Unknown,T-Shirt,Graphic,Topwear
796,549,1249.0,56.0,4.5,700.0,56.0,Women,White,Unknown,T-Shirt,Solid,Topwear
797,399,699.0,42.0,4.5,300.0,42.9,Women,Unknown,Unknown,T-Shirt,Solid,Topwear
798,399,1099.0,63.0,4.5,700.0,63.7,Women,Black,Slim Fit,T-Shirt,Graphic,Topwear
799,399,449.0,11.0,4.5,50.0,11.1,Women,Blue,Slim Fit,T-Shirt,Solid,Topwear
800,399,999.0,60.0,4.5,600.0,60.1,Women,Red,Unknown,T-Shirt,Solid,Topwear
801,399,1099.0,63.0,4.5,700.0,63.7,Women,Black,Slim Fit,T-Shirt,Graphic,Topwear
802,399,999.0,60.0,4.5,600.0,60.1,Women,White,Slim Fit,T-Shirt,Solid,Topwear
803,399,599.0,33.0,4.5,200.0,33.4,Women,Green,Unknown,T-Shirt,Solid,Topwear
804,264,1499.0,82.0,4.5,1235.0,82.4,Women,Red,Unknown,T-Shirt,Typography,Topwear
805,409,1249.0,67.0,4.5,840.0,67.3,Women,Blue,Unknown,T-Shirt,Solid,Topwear
806,399,699.0,42.0,4.3,300.0,42.9,Women,Orange,Boyfriend,T-Shirt,Solid,Topwear
807,399,999.0,60.0,4.3,600.0,60.1,Women,White,Boyfriend,T-Shirt,Solid,Topwear
808,599,1149.0,47.0,4.3,550.0,47.9,Women,White,Oversized,T-Shirt,Printed,Topwear
809,599,999.0,40.0,4.3,400.0,40.0,Women,Black,Oversized,T-Shirt,Printed,Topwear
810,599,1399.0,57.0,4.3,800.0,57.2,Women,Green,Oversized,T-Shirt,Graphic,Topwear
811,499,1099.0,54.0,4.3,600.0,54.6,Women,Red,Boyfriend,T-Shirt,Graphic,Topwear
812,449,1099.0,59.0,4.3,650.0,59.1,Women,White,Boyfriend,T-Shirt,Typography,Topwear
813,449,1399.0,67.0,4.3,950.0,67.9,Women,Brown,Boyfriend,T-Shirt,Graphic,Topwear
814,399,1299.0,69.0,4.3,900.0,69.3,Women,Red,Boyfriend,T-Shirt,Solid,Topwear
815,399,999.0,60.0,4.3,600.0,60.1,Women,Black,Boyfriend,T-Shirt,Solid,Topwear
816,599,1499.0,60.0,4.3,900.0,60.0,Women,Orange,Oversized,T-Shirt,Graphic,Topwear
817,699,1499.0,53.0,4.3,800.0,53.4,Women,Pink,Oversized,T-Shirt,Graphic,Topwear
818,599,1499.0,60.0,4.3,900.0,60.0,Women,Black,Oversized,T-Shirt,Graphic,Topwear
819,599,1599.0,62.0,4.3,1000.0,62.5,Women,Blue,Oversized,T-Shirt,Graphic,Topwear
820,599,1599.0,62.0,4.3,1000.0,62.5,Women,Unknown,Oversized,T-Shirt,Typography,Topwear
821,499,1299.0,61.0,4.3,800.0,61.6,Women,Orange,Boyfriend,T-Shirt,Graphic,Topwear
822,449,999.0,55.0,4.3,550.0,55.1,Women,Black,Boyfriend,T-Shirt,Graphic,Topwear
823,499,1299.0,61.0,4.3,800.0,61.6,Women,Orange,Boyfriend,T-Shirt,Graphic,Topwear
824,449,1099.0,59.0,4.3,650.0,59.1,Women,Red,Boyfriend,T-Shirt,Graphic,Topwear
825,649,1349.0,51.0,4.3,700.0,51.9,Women,Blue,Oversized,T-Shirt,Graphic,Topwear
826,649,1499.0,56.0,4.4,850.0,56.7,Women,Grey,Unknown,Pyjamas,Printed,Loungewear
827,699,1149.0,39.0,4.4,450.0,39.2,Women,Brown,Unknown,Pyjamas,Solid,Loungewear
828,599,1149.0,47.0,4.4,550.0,47.9,Women,Black,Unknown,Pyjamas,Solid,Loungewear
829,599,1399.0,57.0,4.4,800.0,57.2,Women,Grey,Unknown,Pyjamas,Printed,Loungewear
830,599,1199.0,50.0,4.4,600.0,50.0,Women,Blue,Unknown,Pyjamas,Solid,Loungewear
831,699,1299.0,46.0,4.4,600.0,46.2,Women,Black,Unknown,Pyjamas,Solid,Loungewear
832,699,1499.0,53.0,4.4,800.0,53.4,Women,Black,Unknown,Pyjamas,Printed,Loungewear
833,499,1149.0,56.0,4.4,650.0,56.6,Women,Blue,Unknown,Pyjamas,Solid,Loungewear
834,599,1499.0,60.0,4.4,900.0,60.0,Women,Blue,Unknown,Pyjamas,Printed,Loungewear
835,599,1399.0,57.0,4.4,800.0,57.2,Women,Black,Unknown,Pyjamas,Printed,Loungewear
836,409,1549.0,73.0,4.4,1140.0,73.6,Women,White,Oversized,Pyjamas,Printed,Loungewear
837,599,1249.0,52.0,4.4,650.0,52.0,Women,White,Unknown,Pyjamas,Printed,Loungewear
838,799,2299.0,65.0,4.4,1500.0,65.2,Women,Blue,Unknown,Pyjamas,Printed,Loungewear
839,699,2299.0,69.0,4.4,1600.0,69.6,Women,Blue,Unknown,Pyjamas,Printed,Loungewear
840,449,1549.0,71.0,4.4,1100.0,71.0,Women,White,Oversized,Pyjamas,Printed,Loungewear
841,799,1299.0,38.0,4.4,500.0,38.5,Women,Blue,Unknown,Pyjamas,Printed,Loungewear
842,799,1799.0,55.0,4.4,1000.0,55.6,Women,Purple,Unknown,Pyjamas,Printed,Loungewear
843,699,1799.0,61.0,4.4,1100.0,61.1,Women,White,Unknown,Pyjamas,Printed,Loungewear
844,599,1799.0,66.0,4.4,1200.0,66.7,Women,Grey,Unknown,Pyjamas,Printed,Loungewear
845,799,1499.0,46.0,4.4,700.0,46.7,Women,Purple,Unknown,Pyjamas,Printed,Loungewear
846,549,1799.0,69.0,4.5,1250.0,69.5,Women,Black,Oversized,Shorts,Solid,Bottomwear
848,629,2099.0,70.0,4.5,1470.0,70.0,Women,Blue,Oversized,Shorts,Solid,Bottomwear
849,599,1299.0,53.0,4.5,700.0,53.9,Women,Black,Unknown,Shorts,Solid,Bottomwear
852,579,999.0,42.0,4.5,420.0,42.0,Women,Black,Unknown,Shorts,Printed,Bottomwear
853,449,1799.0,75.0,4.5,1350.0,75.0,Women,Purple,Unknown,Shorts,Solid,Bottomwear
854,499,1799.0,72.0,4.5,1300.0,72.3,Women,Grey,Oversized,Shorts,Solid,Bottomwear
855,499,1799.0,72.0,4.5,1300.0,72.3,Women,Brown,Unknown,Shorts,Solid,Bottomwear
856,629,999.0,37.0,4.5,370.0,37.0,Women,White,Unknown,Shorts,Printed,Bottomwear
858,399,1499.0,73.0,4.5,1100.0,73.4,Women,Purple,Unknown,Shorts,Solid,Bottomwear
859,499,1799.0,72.0,4.5,1300.0,72.3,Women,Pink,Unknown,Shorts,Solid,Bottomwear
860,549,1799.0,69.0,4.5,1250.0,69.5,Women,Brown,Unknown,Shorts,Solid,Bottomwear
861,629,2099.0,70.0,4.5,1470.0,70.0,Women,Green,Oversized,Shorts,Solid,Bottomwear
862,399,1599.0,75.0,4.5,1200.0,75.0,Women,Blue,Unknown,Shorts,Solid,Bottomwear
863,499,2099.0,76.0,4.5,1600.0,76.2,Women,Black,Unknown,Shorts,Solid,Bottomwear
864,589,2299.0,74.0,4.5,1710.0,74.4,Women,Brown,Unknown,Shorts,Solid,Bottomwear
866,399,699.0,42.0,4.4,300.0,42.9,Women,Grey,Unknown,Shorts,Solid,Bottomwear
867,399,699.0,42.0,4.4,300.0,42.9,Women,Black,Unknown,Shorts,Solid,Bottomwear
868,349,699.0,50.0,4.4,350.0,50.1,Women,Blue,Unknown,Shorts,Solid,Bottomwear
869,809,3199.0,74.0,4.5,2390.0,74.7,Women,Pink,Oversized,Co-Ordinates,Solid,Set
871,899,3199.0,71.0,4.5,2300.0,71.9,Women,Blue,Oversized,Co-Ordinates,Solid,Set
872,899,3199.0,71.0,4.5,2300.0,71.9,Women,Black,Oversized,Co-Ordinates,Solid,Set
873,799,2499.0,68.0,4.5,1700.0,68.0,Women,Unknown,Unknown,Co-Ordinates,Printed,Set
874,799,3199.0,75.0,4.5,2400.0,75.0,Women,Green,Oversized,Co-Ordinates,Solid,Set
875,699,2499.0,72.0,4.5,1800.0,72.0,Women,Black,Unknown,Co-Ordinates,Printed,Set
876,699,2499.0,72.0,4.5,1800.0,72.0,Women,Black,Unknown,Co-Ordinates,Printed,Set
877,1059,3449.0,69.0,4.5,2390.0,69.3,Women,Black,Unknown,Co-Ordinates,Typography,Set
878,899,3199.0,71.0,4.5,2300.0,71.9,Women,Black,Oversized,Co-Ordinates,Graphic,Set
879,1009,2999.0,66.0,4.5,1990.0,66.4,Women,Black,Super Loose,Co-Ordinates,Solid,Set
880,979,2999.0,67.0,4.5,2020.0,67.4,Women,Orange,Super Loose,Co-Ordinates,Solid,Set
881,949,2999.0,68.0,4.5,2050.0,68.4,Women,Purple,Super Loose,Co-Ordinates,Solid,Set
882,1019,2999.0,66.0,4.5,1980.0,66.0,Women,Green,Super Loose,Co-Ordinates,Solid,Set
883,1059,3349.0,68.0,4.5,2290.0,68.4,Women,Green,Unknown,Co-Ordinates,Graphic,Set
884,949,3349.0,71.0,4.5,2400.0,71.7,Women,Blue,Unknown,Co-Ordinates,Graphic,Set
885,1019,2999.0,66.0,4.5,1980.0,66.0,Women,Unknown,Super Loose,Co-Ordinates,Solid,Set
886,949,3349.0,71.0,4.5,2400.0,71.7,Women,Black,Unknown,Co-Ordinates,Graphic,Set
887,999,3199.0,68.0,4.4,2200.0,68.8,Women,White,Oversized,Jacket,Solid,Outerwear
888,929,2899.0,67.0,4.4,1970.0,68.0,Women,Purple,Oversized,Jacket,Solid,Outerwear
889,989,3599.0,72.0,4.4,2610.0,72.5,Women,Blue,Oversized,Jacket,Solid,Outerwear
890,929,2899.0,67.0,4.4,1970.0,68.0,Women,White,Oversized,Jacket,Solid,Outerwear
891,799,2699.0,70.0,4.4,1900.0,70.4,Women,Green,Unknown,Jacket,Solid,Outerwear
892,959,3599.0,73.0,4.4,2640.0,73.4,Women,Unknown,Oversized,Jacket,Solid,Outerwear
893,799,3199.0,75.0,4.4,2400.0,75.0,Women,White,Oversized,Jacket,Typography,Outerwear
894,799,2099.0,61.0,4.4,1300.0,61.9,Women,Black,Unknown,Jacket,Solid,Outerwear
895,1499,2899.0,48.0,4.4,1400.0,48.3,Women,Blue,Baggy,Jeans,Solid,Bottomwear
896,1499,2899.0,48.0,4.4,1400.0,48.3,Women,Blue,Baggy,Jeans,Solid,Bottomwear
897,1499,2899.0,48.0,4.4,1400.0,48.3,Women,Black,Baggy,Jeans,Solid,Bottomwear
898,1499,2899.0,48.0,4.4,1400.0,48.3,Women,Blue,Unknown,Jeans,Solid,Bottomwear
899,1899,3399.0,44.0,4.4,1500.0,44.1,Women,Black,Unknown,Jeans,Solid,Bottomwear
900,1299,2999.0,56.0,4.4,1700.0,56.7,Women,Blue,Baggy,Jeans,Solid,Bottomwear
901,1499,2899.0,48.0,4.4,1400.0,48.3,Women,Blue,Baggy,Jeans,Solid,Bottomwear
902,1499,2599.0,42.0,4.4,1100.0,42.3,Women,Black,Baggy,Jeans,Solid,Bottomwear
903,1049,2899.0,63.0,4.4,1850.0,63.8,Women,Blue,Baggy,Jeans,Solid,Bottomwear
904,1199,2899.0,58.0,4.4,1700.0,58.6,Women,Beige,Baggy,Jeans,Solid,Bottomwear
905,929,2899.0,67.0,4.4,1970.0,68.0,Women,White,Baggy,Jeans,Solid,Bottomwear
906,999,3199.0,68.0,4.4,2200.0,68.8,Women,Black,Unknown,Jeans,Solid,Bottomwear
907,1089,3399.0,67.0,4.4,2310.0,68.0,Women,Blue,Unknown,Jeans,Solid,Bottomwear
908,1699,3199.0,46.0,4.4,1500.0,46.9,Women,Brown,Unknown,Jeans,Solid,Bottomwear
909,999,2599.0,61.0,4.4,1600.0,61.6,Women,Blue,Baggy,Jeans,Solid,Bottomwear
910,1599,2899.0,44.0,4.4,1300.0,44.8,Women,Brown,Baggy,Jeans,Solid,Bottomwear
911,799,2999.0,73.0,4.4,2200.0,73.4,Women,White,Baggy,Jeans,Solid,Bottomwear
912,899,2899.0,68.0,4.4,2000.0,69.0,Women,Blue,Baggy,Jeans,Solid,Bottomwear
913,799,2999.0,73.0,4.4,2200.0,73.4,Women,Blue,Baggy,Jeans,Solid,Bottomwear
914,1299,2499.0,48.0,4.4,1200.0,48.0,Women,Black,Oversized,Pants,Solid,Bottomwear
915,1199,2399.0,50.0,4.4,1200.0,50.0,Women,Black,Oversized,Pants,Solid,Bottomwear
916,829,2399.0,65.0,4.4,1570.0,65.4,Women,Green,Oversized,Pants,Solid,Bottomwear
917,719,2299.0,68.0,4.4,1580.0,68.7,Women,White,Oversized,Pants,Solid,Bottomwear
918,1199,2399.0,50.0,4.4,1200.0,50.0,Women,Blue,Oversized,Pants,Solid,Bottomwear
919,999,2549.0,60.0,4.4,1550.0,60.8,Women,Black,Oversized,Pants,Solid,Bottomwear
920,879,2249.0,60.0,4.4,1370.0,60.9,Women,Grey,Baggy,Pants,Solid,Bottomwear
921,949,2749.0,65.0,4.4,1800.0,65.5,Women,Blue,Oversized,Pants,Solid,Bottomwear
922,869,2399.0,63.0,4.4,1530.0,63.8,Women,Purple,Oversized,Pants,Solid,Bottomwear
923,869,2149.0,59.0,4.4,1280.0,59.6,Women,Pink,Oversized,Pants,Solid,Bottomwear
924,829,2449.0,66.0,4.4,1620.0,66.1,Women,Green,Oversized,Pants,Printed,Bottomwear
925,879,2399.0,63.0,4.4,1520.0,63.4,Women,Blue,Oversized,Pants,Solid,Bottomwear
926,829,2399.0,65.0,4.4,1570.0,65.4,Women,Orange,Oversized,Pants,Solid,Bottomwear
927,1199,2749.0,56.0,4.4,1550.0,56.4,Women,Green,Oversized,Pants,Solid,Bottomwear
928,739,2649.0,72.0,4.4,1910.0,72.1,Women,Green,Oversized,Pants,Printed,Bottomwear
929,869,2249.0,61.0,4.4,1380.0,61.4,Women,Black,Baggy,Pants,Solid,Bottomwear
930,809,2399.0,66.0,4.4,1590.0,66.3,Women,Black,Oversized,Pants,Solid,Bottomwear
931,789,2749.0,71.0,4.4,1960.0,71.3,Women,Unknown,Oversized,Pants,Solid,Bottomwear
932,1199,1299.0,7.0,4.4,100.0,7.7,Women,Blue,Unknown,Jeans,Solid,Bottomwear
933,1499,3599.0,58.0,4.4,2100.0,58.3,Women,Black,Unknown,Jeans,Solid,Bottomwear
934,1299,3599.0,63.0,4.4,2300.0,63.9,Women,Black,Unknown,Jeans,Solid,Bottomwear
935,1499,2899.0,48.0,4.4,1400.0,48.3,Women,Black,Baggy,Jeans,Solid,Bottomwear
937,1499,3599.0,58.0,4.4,2100.0,58.3,Women,Black,Unknown,Jeans,Solid,Bottomwear
938,1499,2899.0,48.0,4.4,1400.0,48.3,Women,Blue,Unknown,Jeans,Solid,Bottomwear
939,1899,3399.0,44.0,4.4,1500.0,44.1,Women,Black,Unknown,Jeans,Solid,Bottomwear
940,1499,3799.0,60.0,4.4,2300.0,60.5,Women,Blue,Baggy,Jeans,Solid,Bottomwear
941,1299,2999.0,56.0,4.4,1700.0,56.7,Women,Blue,Baggy,Jeans,Solid,Bottomwear
942,1499,2899.0,48.0,4.4,1400.0,48.3,Women,Blue,Baggy,Jeans,Solid,Bottomwear
943,1399,3699.0,62.0,4.4,2300.0,62.2,Women,Blue,Unknown,Jeans,Solid,Bottomwear
944,1499,3799.0,60.0,4.4,2300.0,60.5,Women,Blue,Baggy,Jeans,Solid,Bottomwear
945,1299,3999.0,67.0,4.4,2700.0,67.5,Women,Grey,Unknown,Jeans,Solid,Bottomwear
946,1299,3999.0,67.0,4.4,2700.0,67.5,Women,Blue,Unknown,Jeans,Solid,Bottomwear
947,1049,2899.0,63.0,4.4,1850.0,63.8,Women,Blue,Baggy,Jeans,Solid,Bottomwear
948,1299,3999.0,67.0,4.4,2700.0,67.5,Women,Black,Unknown,Jeans,Solid,Bottomwear
949,1499,3999.0,62.0,4.4,2500.0,62.5,Women,Blue,Unknown,Jeans,Solid,Bottomwear
950,1399,3999.0,65.0,4.4,2600.0,65.0,Women,Blue,Unknown,Jeans,Solid,Bottomwear
951,1349,3999.0,66.0,4.4,2650.0,66.3,Women,Blue,Unknown,Jeans,Solid,Bottomwear
